index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
6259,dlm agama kristen kita diajarkan tdk boleh saling menghakimi silahkan jika diperbolehkan pd agama sobat,0,0,0,0,0,0,0,0,0,0,0,0
6260,kalo gak jd presiden tlg serahkan sj daftarnya pak yg terpenting 100 org tsb dibikin merana 2019gantipresiden,1,0,0,1,0,0,0,0,1,0,0,1
6261,fakta bapak prabowo yg cebong tdk mau akui prabowo ketua partai dilan petugas partai prabowo seorang militer dilan tukag kayu prabowo gagah dan tampan dilan gak tega nulisnya prabowo pandai bahasa inggris dan jerman dilan anu ,1,1,1,0,0,0,0,0,1,1,0,0
6262,barusan sampai di 021 iseng2 tanya sopir taxi soal gubernur baru menyesal gak pilih ahok katanya merasa ditipu,1,0,1,0,0,0,0,0,1,1,0,0
6263,seram yal tikus dalam lubang jamban xf0 x9f xa4 xa2 ,0,0,0,0,0,0,0,0,0,0,0,0
6264, kampret kan kalo typo nya di email kantor ketika gue ngerasa ngetik kata serpong ternyata pas udah ke kirim ga ada r nya xf0 x9f x98 x91 ,0,1,0,0,0,0,0,0,0,0,0,0
6265,sekarang kita berada di rejim pki lengserkan jokowi pemimpin tukang mengkriminalisasi ulama,1,0,1,0,1,1,0,0,0,0,0,1
6266, heh poop onta ga boleh songong yaa ,1,1,1,0,0,0,0,0,1,1,0,0
6267,perodua terus bekal alat ganti myvi lama,0,0,0,0,0,0,0,0,0,0,0,0
6268, makanya jgn terlaru boros dg janji jk tdk bisa ditepati atau diubah aja uu pilpres lansung jadi 2 priode 10 tahun jika janji2 rezim tdk bisa dilaksanakan dan bohongnya ketahuan jadi gak akan bisa ngeles lagi minta 2 periode ,1,0,1,0,0,0,0,0,1,1,0,0
6269, engga salah lewat jalur hukum untung tai manusia gak bisa ngomong coba kalau bisa ngomong mungkin tai yg nuntut kalian xf0 x9f x98 x81 nba xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
6270, klo katolik ama kristen reformis protestan skrg justru lagi giat2nya bereukumene dlm rangka penyatuan kembali seluruh pengikut kristus di bawah satu hierarki persis zaman r,0,0,0,0,0,0,0,0,0,0,0,0
6271, subhanallah sekolah di sekolah kristen namun iman dan kepercayaan terhadap alloh dan agama islam semakin besar ,0,0,0,0,0,0,0,0,0,0,0,0
6272,bem ri tegas akan hentikan pencalonan jokowi di pilpres 2019,0,0,0,0,0,0,0,0,0,0,0,0
6273, mau kontol kirimin dong ,0,1,0,0,0,0,0,0,0,0,0,0
6274, anjg bener bener ayam kampus ya lo ,1,1,1,0,0,0,0,1,0,1,0,0
6275,dewan pertimbangan presiden wantimpres gelar temu wicara penguatan ideologi pancasila utk menanggulangi konten bermuatan sara amp pelanggaran ite hadir sbg narsum menag ketua komisi penyiaran indonesia pemimpin media serta kemen,0,0,0,0,0,0,0,0,0,0,0,0
6276, tidak juga saya dan istri menikah secara ekumene saya katolik istri protestan diperkenankan juga katolik dengan agama selain kristiani dengan izin khusus dari gereja dan itu sah ,0,0,0,0,0,0,0,0,0,0,0,0
6277, kek tai mencret anjir ,0,1,0,0,0,0,0,0,0,0,0,0
6278, tetep aja jkt58 dan kecoak xc2 xb2 212 tetep jadi kacung aseng ya xf0 x9f x98 x81 ,1,1,0,1,0,0,0,0,1,0,1,0
6279, contoilah demokrat njangankan cuma separtai nbesanpun dipidanakan npdip isinya bajingan semua ,1,1,0,1,0,0,0,0,1,0,1,0
6280, cebong kapir munafik alay goblok hahahaha ,1,1,1,0,0,0,0,0,1,1,0,0
6281,kalo ucup bikin gc 99 kusus anak jief mak kunti en de geng marah tida ya ,0,0,0,0,0,0,0,0,0,0,0,0
6282,kalo gak ngerti masalah ekonomi mending gak usah ngomong min respon tuit anda ini hampir semuanya negatif ,0,0,0,0,0,0,0,0,0,0,0,0
6283, sumpah gw ngaceng abis lihat video ini ngentot sambil ngisep kontol yg gagah gitu edan lihat bot nya sampe xe2 x80 xa6 ,0,1,0,0,0,0,0,0,0,0,0,0
6284,persiapan 2019 nsaya berharap cendana mau bantu abis abisan untuk hambalang n nkalo 2019 gagal nsemua tamat n nkarna si sipit sudah menguasai lebih dari 50 n ndan akan menjadi ny nu na nn ,0,0,0,0,0,0,0,0,0,0,0,0
6285, bbb for bukan bangsad biasa ,0,1,0,0,0,0,0,0,0,0,0,0
6286, ayohbangsa indonesia bersihkan etnis cina perompak aset negara,1,0,0,1,0,1,0,0,0,0,0,1
6287, kok pan punya kader beginian waduhh ini sih udah partai bejat namanya memalukan ,1,1,0,1,0,0,0,0,1,0,1,0
6288, cebong banyak yg emosi xf0 x9f x98 x82 xf0 x9f xa4 xa3 xf0 x9f x98 x85 xf0 x9f x98 x85 ,1,1,0,1,0,0,0,0,1,0,1,0
6289,budaya kota solo ,0,0,0,0,0,0,0,0,0,0,0,0
6290,pngn ngatain akun2 yg bilang nyari yg seumuran no om2 itu enakan sama om2 bego ,0,1,0,0,0,0,0,0,0,0,0,0
6291,via sandiaga uno bantah asma dewi relawan anies sandi url bokirnya anies sandi enak enak makan dan hidup mewah mau aja di tipu ,1,0,1,0,0,0,0,0,1,1,0,0
6292, aku melu kafir ,0,0,0,0,0,0,0,0,0,0,0,0
6293,setelah gubernur dan wakil gubernur baru terasa suasana tenang dan sejuk di dki sebelumnya kita taulah suasananya kayak apa sekarang ada perasaan tenang dan sejuk ujar rizal ,0,0,0,0,0,0,0,0,0,0,0,0
6294, 2019 ganti presiden yg gantiin siapa nmental kacung mw ganti presiden sekali kacung tetap kacung cm kacung yg mw di pimpin sm kacung ,1,1,1,0,0,0,0,0,1,1,0,0
6295, rizik taunya pantat mana tau dia pancasila ngara gara pantat pun dia kabur g fulang fulang ,1,1,1,0,0,0,0,0,1,1,0,0
6296,ternyata asimilasi itu masuk pola dominasi jadi ada budaya baru dtg dan dia menghilangkan budaya lama nah itu kan masuknya dominasi soalnya dia menghilangkan budaya yang ada rumus asimilasi a b c,0,0,0,0,0,0,0,0,0,0,0,0
6297,allah swt pembohong dungu yg biadab tak memenuhi janjinya allah menjanjikan kamu harta rampasan yg banyak 48 20 ,1,1,0,1,1,0,0,0,0,0,1,0
6298,bukan nya sok munafik sih emang itu dilarang sama agama ku kok kalo pun kita satu agama mungkin kamu belum membaca atau mempelajari n xf0 x9f x99 x8f maaf ya bukannya apa dosa saya sudah banyak saya ga mau nambah dosa hanya karena melakukan,0,0,0,0,0,0,0,0,0,0,0,0
6299, fiksi itu bersifat imajiner atau naratif dlm fiksi imajinasi tak ada hukumnya wajib percaya jd blh percaya blh tidak sesuai narasi pemikiran masing2 orang dlm agama hukumnya wajib percaya pd firman,0,0,0,0,0,0,0,0,0,0,0,0
6300, bikin pertanyaan frame cebong banget ,1,1,1,0,0,0,0,0,1,1,0,0
6301, mau masak eh malah di ajak ngentot sialan url,0,1,0,0,0,0,0,0,0,0,0,0
6302,kejar setoran ke cina sebelum pak djarot lengser rezim jongos cina sangat membahayakan bangsa negara hukum uu dan konstitusi dilabrak,1,1,1,0,0,1,0,0,0,1,0,0
6303, kalau jokowi pengecut mundur dari jabatan presiden ,1,0,1,0,0,0,0,0,1,1,0,0
6304,4 buku ini berisi pengalaman penulis selama menjadi buruh migran di jordania pengalaman saat bertugas di satgas tki 2011 stafsus kementrian tenaga kerja dan transmigrasi 2009 2014 dan stafsus bnp2tki 2006 2016 gagasancakimin harlah20p,0,0,0,0,0,0,0,0,0,0,0,0
6305,udah udik gay lagi ,1,1,1,0,0,0,0,1,0,1,0,0
6306,retweeted nana kutip erdogan mengajak anies salat tepat di sampingnya anies berdiri diapit erdogan dan menteri menteri energi berat albayrak di saf terdepan sekelas gubernur ,0,0,0,0,0,0,0,0,0,0,0,0
6307, woy tai kok gaada yang mau join n ntag closed agency basic ,0,1,0,0,0,0,0,0,0,0,0,0
6308,agus jgn memprovokasi rakyat jgn anda merasa paling dekat dgn tuhan hingga yg lain anda anggap sbg setan partai dan amin sebaiknya di periksa kejiwaannya ,1,1,1,0,0,0,0,0,1,1,0,0
6309,ide prsamaan derajat itu berasal dari era reformasi luther di abad 16 yg menolak dominasi politik dan ekonomi gereja katholik dgn cara mengajukan sbuah konsep baru yaitu menolak legitimasi religius dari kaum pendeta katholik demokrasi ,0,0,0,0,0,0,0,0,0,0,0,0
6310,saya itu gak mikir copras capres skrng ngurus hutang impor tdl naik bbm naik dollar tinggi pertumbuhan ekonomi cuma 5 2 premium langka 10 jt lpngan pekerjaan gak nyampe2 daya beli msyrkt melorot itu aja dah pusing 2019gantipresiden 2019ga,1,0,1,0,0,0,0,0,1,1,0,0
6311, cina cuma jadi benalu nkri xf0 x9f x90 xb7 xf0 x9f x90 xb7 xf0 x9f x90 xb7 ,1,1,0,1,0,1,0,0,0,0,1,0
6312,kenapa harus impor wakil gubernur dari jabar tapi tidak punya prestasi baguss khofifahemiljatimsatu,0,0,0,0,0,0,0,0,0,0,0,0
6313,para santri dukung pencegahan terorisme damaidaricirebon,0,0,0,0,0,0,0,0,0,0,0,0
6314, kan belum anjir ,0,1,0,0,0,0,0,0,0,0,0,0
6315, kenapa para kecoa cuma komplain penggunaan bahasa cina di tempat umum sedangkan di tempat umum banyak yg menggunakan bahasa inggris tidk depermasalahkan karena para kecoa takut sama org bule pengecut doang xf0 x9f x98 x82 xf0 x9f x98 x8,1,1,0,1,0,0,0,0,1,0,1,0
6316,trade war amp tensi geopolitk mereda fokus ke indikator ekonomi ,0,0,0,0,0,0,0,0,0,0,0,0
6317, member aku laa munafik 3 tuu xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 ,0,0,0,0,0,0,0,0,0,0,0,0
6318,tai adalah saat gue biasa aja dia baik banget amp ngejar ngejar gue eh pas gue udah sayang nyaman dia malah jadi cuek amp pergi gitu aja ,0,1,0,0,0,0,0,0,0,0,0,0
6319, sipit juga cakep ,0,0,0,0,0,0,0,0,0,0,0,0
6320,isi timeline danilla semua asw ,0,1,0,0,0,0,0,0,0,0,0,0
6321, kebijakan om jokowi yg diktator bukan wajah lugu nya om ,1,0,1,0,0,0,1,0,0,1,0,0
6322, pake kolak pisang sm es campur jd kepancing buaya deh ,0,0,0,0,0,0,0,0,0,0,0,0
6323,openfollow for rp sekalian follow nih rp sok kecantikan padahal rlnya kek tai url,1,1,1,0,0,0,0,0,1,1,0,0
6324,kepala kerucut tradisi budaya yang bisa mematikan,0,0,0,0,0,0,0,0,0,0,0,0
6325,gas tanpa batas n nolelah n pemula ,0,0,0,0,0,0,0,0,0,0,0,0
6326, otak cebong 1 ini susah y emang baliho jokowi dimana mana itu bukan kampanye bagi2 sembako pake apbn itu gmn kamu ini waras ,1,1,1,0,0,0,0,0,1,1,0,0
6327, bacot lu ,1,1,1,0,0,0,0,0,1,1,0,0
6328, xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
6329, ewe ewe berhadiah ,0,1,0,0,0,0,0,0,0,0,0,0
6330,kangmas mbakyu nsuka naik onta apa kapal nalesane opo jal n mbah sempreng siap baca sms di 0817 951 1112 yang mau jowal jawil ojo lali kirim salam dan request lagu diberi palapafm ditunggu ,0,0,0,0,0,0,0,0,0,0,0,0
6331,anda didungukan diperbudak islam tiada tuhan merintahkan solat melainkan allah swt biadab,1,1,0,1,1,0,0,0,0,0,1,0
6332,team kagum hotels lagi di acara turnament golf gubernur cup 2018 bandung giri gahana golf amp resort ,0,0,0,0,0,0,0,0,0,0,0,0
6333,tapi gak ngaruh sih di wilayah sini krn udah xe2 x80 x98naik kelas xe2 x80 x99 dari lama malah kacrut kemarin itu bener bener merugikan konsumen ,0,1,0,0,0,0,0,0,0,0,0,0
6334,putuskan hubungan diplomatik dengan myanmar atau jokowi kami turunkan url,1,0,1,0,0,0,0,0,1,0,0,1
6335, adek orang lah sayang masa mami lahirin anak tuyul ,0,0,0,0,0,0,0,0,0,0,0,0
6336,guru privat di koja tk sd smp sma un simak ui sbmptn matematika fisika kimia biologi akuntansi ekonomi ,0,0,0,0,0,0,0,0,0,0,0,0
6337, mas mas buat malu muslim saja mas ketika ahok anda diam ketika sukma anda diam ketika anda reaksi masi belum puas dengan pemamaran pak rocky ,1,0,1,0,0,0,0,0,1,1,0,0
6338, ingat ya bapak ibu klo ga ada perbedaan di dunia ini semua mau di sama in aneh ga coba simak dulu itu bagaikan masakan tanpa garam istlhnya ndi dunia pria semua bagus ga atau cewek smua bagus kga atau kristen smua atau islam smua ,0,0,0,0,0,0,0,0,0,0,0,0
6339, kalau ini paling takut sama rezim ,0,0,0,0,0,0,0,0,0,0,0,0
6340,kecacatan lgbt diberi ruang kononnya kebebasan hak hedonisme dirancakkan lagi dengan radiohead ,0,0,0,0,0,0,0,0,0,0,0,0
6341, syarat untuk menggunakan tai chi kudu tauk apa yg sedang dimainkan oleh lawan kudu tauk materi yg sedang dipergunakan oleh xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
6342, hadapi 2019,0,0,0,0,0,0,0,0,0,0,0,0
6343,kerja ada anak kecil gue senyumin seketika anaknya nangis bilang ke papahnya pah cici itu kaya vampir ada taringnya n nbangsad nmakasih loh deee ngue sedot juga tuh ubun ubun ,1,1,1,0,0,0,0,0,1,1,0,0
6344,muhammadiyah semakin kritis pemerintah jokowi mulai otoriter ,1,0,1,0,0,0,0,0,1,1,0,0
6345,kalau melihat agama dan kebudayaan jadi teringat bagaimana budaya mempengaruhi orang2 kristen yunani dan yahudi pd gereja purba dan konflik2nya akhirnya rasul paulus pun turun tangan utk meredakan konflik yg ada atau saat kita mempelajari hal itu dida,0,0,0,0,0,0,0,0,0,0,0,0
6346, mampus ucup di dm ma mas raka ,1,1,1,0,0,0,0,0,1,1,0,0
6347, duuuuhhhh jaya suprana yang kristen saja mau berguru dengan beliau lah yg ngaku muslim kok ora,0,0,0,0,0,0,0,0,0,0,0,0
6348, hahahaha mana gue ngatain agama selain islam hayoo hahaha debat lo model gitu idih gak level masa debat gara2 salah tangkep kalimat kan bikin malu malu dong sama cebong yang islam agamanya lo hina2 hahahaha sungguh kaum cebong ka,1,1,1,0,1,0,0,0,0,1,0,0
6349, wes lemu ireng kafir sisan n nasu ,1,1,1,0,1,0,1,0,0,1,0,0
6350,saya termasuk orang yang tidak percaya sejarah yg ditulis difilmkan ttg g30s pki nsaat rame2nya saya kultwit ttg itu saya block akun2 keluarga cendana yg sebelumnya follow saya ndan saya tersentuh dg nasib puluhan juta keluarga yg distigma nhumanit,0,0,0,0,0,0,0,0,0,0,0,0
6351, si mah dungu bin dongok begitu dungunya smpai mengira kalo ada operasi inteligen bikin anarkisme lalu ribuan massa yg trlibat semuanya anggota intel wes gak mutu blas org ini modalnya cm mulut asal njeplak ,1,1,1,0,0,0,0,0,1,1,0,0
6352, dasar duo homo sarap hadehh pusing pala bebi ,1,1,1,0,0,0,0,1,0,1,0,0
6353,kalau kafir itu jokowi licik picik dan culas url,1,1,1,0,1,0,0,0,0,1,0,0
6354, test test n ndisini gua mau crita 2 crita skaligus haha gua mau crita dokter forensik yg bisa berhubungan langsung sm makhluk goib xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
6355,gausah sok sokan kali mau ngurus lahan yang lain pak cak lah ko urus dulu wakilmu itu kok dah betul baru lah ko ikut pilkada lagi ya pilgubsu2018 sumut register40 bajaktanah djarotcalonnapi pilkada2018,1,0,1,0,0,0,0,0,1,1,0,0
6356,jimin ganteng banget bangkai ,0,1,0,0,0,0,0,0,0,0,0,0
6357,di aceh ia bersekolah di sekolah kristen tapi banyak guru sekolahnya yang muslim ada yant pakai peci ada banyak teman2 budha yany sekolah di aceh aceh ngga seperti yang banyak diberitakan saya ngga pernah dipaksa pakai jilbab tidak pernah dipaksa ,0,0,0,0,0,0,0,0,0,0,0,0
6358, gubernur guwa ,0,0,0,0,0,0,0,0,0,0,0,0
6359,malu daah ni gua tiap hari mikirin jokowi mikirin cebong kampret dll sementara idup gua masih gini2 aja ke tetangga cuek ke orang jarang nyapa tapi cuma ngtweet doang udh ngerasa paling tau ttg negara duh ajig ,1,1,1,0,0,0,0,0,1,1,0,0
6360, iya pinter makanya males juga sih ladenin orang bodoh kaya situ hahaha lah sesuatu itu yang tau sesuatu itu sendiri hahahaha fans juve biasanya gak ngerti jadi tim sama fans sama sama apaaaaa ,1,1,0,1,0,0,0,0,1,0,1,0
6361,sebenernya sdh capek ngurusi rezim wel geduwel dan pendukungnya yg mampet kuping matanya pinginnya tutup akun trus hidup normal di alam nyata tenang sejuk damai dan indah tapi ada tuntutan hati yg hrs terus semangat 2019gantipresiden xf0 x9f x99 ,1,0,1,0,0,0,0,0,1,1,0,0
6362, dari ribuan sperma yang berebut menetas menjadi kampret adalah sebuah kesalahan alam ,0,1,0,0,0,0,0,0,0,0,0,0
6363, yang dongo bego itu loe ,1,1,1,0,0,0,0,0,1,1,0,0
6364,presiden joko widodo mengajak para ulama untuk ikut mendinginkan situasi menjelang pelaksanaan pemilihan kepala daerah pilkada serentak 2018 dan pemilihan umum pemilu 2019 2019jokowilanjutkan jkfc23456789 joinkalsel andreopa aktivitasjokowi kornas,0,0,0,0,0,0,0,0,0,0,0,0
6365, sang gubernur sibuk jalan2 sang wagub sibuk mau ngganti presiden njadi yaaaa sudahlah ,1,0,1,0,0,0,0,0,1,1,0,0
6366, bacot x si aseng ini kan ki ,1,1,1,0,0,0,0,0,1,1,0,0
6367,pilkada ntt 2018,0,0,0,0,0,0,0,0,0,0,0,0
6368, ingattt cina komunis antek aseng skrng ada dibalik rezim,1,0,1,0,0,1,0,0,0,1,0,0
6369,bila hg dah giveup pakai seluar panjang haaaa kain batik jugak malam niii panas gila woi ,0,1,0,0,0,0,0,0,0,0,0,0
6370,tak peduli panas dan hujan presiden jokowi terlihat tetap semangat meski baju putihnya basah kuyup inilah presiden yang pertama menginjakkan kakinya ditanah asmat papua,0,0,0,0,0,0,0,0,0,0,0,0
6371, ini bukti nyata bukan editan mereka team hoax pemenangan anies sandi url,1,0,0,1,0,0,0,0,1,0,1,0
6372, anak kecil buta huruf n nhuft ,0,0,0,0,0,0,0,0,0,0,0,0
6373, yg fitnah am intel yahudi belum dihukum ya ,0,0,0,0,0,0,0,0,0,0,0,0
6374,golkar ingatkan bahaya gerakan kaos ganti presiden 2019 suara nasional,0,0,0,0,0,0,0,0,0,0,0,0
6375,tweetnya snek gua rt aja lah cape gua ngurusin banci ,1,1,1,0,0,0,0,1,0,1,0,0
6376, isis berulah semua org golongan agama musuhin muslim amp hujat islam termasuk elu dodol ,1,0,0,1,1,0,0,0,0,0,1,0
6377,ejekan monyet kembali mencemari bola sepak url,0,1,0,0,0,0,0,0,0,0,0,0
6378, tinggal lama di mesir jika tidak terpengaruh dengan budaya budaya baik di sini itu artinya kita masih belum jadi seorang pemerhati yang baik pemerhati yang baik bisa membedakan antara budaya orang yang baik dengan ,0,0,0,0,0,0,0,0,0,0,0,0
6379,ulama apresiasi kinerja jokowi,0,0,0,0,0,0,0,0,0,0,0,0
6380, iya bener begitu beliau yg paling matang paling siap paling kuat tuk kalahin petahana kl jd presiden jg gak gampang didikte mafia2 get real lagian presiden ri gak usah punya king maker 2an tuk pengarah pendikte apaan ind,0,0,0,0,0,0,0,0,0,0,0,0
6381, mungkin babangnya batak kristen tapi lagi diajarin sama tuhan utk bertanggungjawab gimana masih sabar kan ,0,0,0,0,0,0,0,0,0,0,0,0
6382, aku suka la marathon eps sebelum ni sbb alang2 tak buat pape si azam ni mmg kena dgn watak dari cerita hati batu lg dia ni xe2 x80 xa6 ,0,0,0,0,0,0,0,0,0,0,0,0
6383, teus maunya dikit dikit nete gitu ,0,1,0,0,0,0,0,0,0,0,0,0
6384,ngemis like ngemis komen atau apasi udik bgt kya baru main fb ,1,1,1,0,0,0,0,0,1,1,0,0
6385,allah swt dungu biadab mengajarkan muhammad cocok2 penis dgn 9 istri ayatnya ada di quran,1,1,0,1,1,0,0,0,0,0,1,0
6386,arjuna berjuang demi negara jangan jadi muhammad demi ngaku nabi menista bangsa sendiri menggulingkan pemerintah,1,1,0,1,1,0,0,0,0,0,1,0
6387, sange aaaaaaaaaah memek gatel say pngen disruduk kontol retweet sayang yg pngen ngentot xf0 x9f x98 x98 kuy url,0,1,0,0,0,0,0,0,0,0,0,0
6388,ngatain gua monyet tp mt gua di love wkwkw url,0,1,0,0,0,0,0,0,0,0,0,0
6389, jd clear islam nusantara bkn agama cm budaya doang ya brooh yg d pengaruhi ajaran islam btw scr kgk langsug bs d blg kafir ya pe nganutnya kl menngacu ucpn ente ,1,1,1,0,1,0,0,0,0,1,0,0
6390,demo ttg rohingyang hampir diseluruh negara kok dtuduh mw tumbangkan jkw emg warga rusia kenal jokowi yah pak,1,0,1,0,0,0,0,0,1,1,0,0
6391,islam nusantara sudah dipromosikan rezim lalu hindu nusantara budha nusantara dan kristen nusantara kapan xf0 x9f x98 x84 xf0 x9f x98 x84 xf0 x9f x98 x84 n njahat amat sih masak agama non islam gak diakuin di negeri ini xf0 x9f x98 x8f xf0 ,0,0,0,0,0,0,0,0,0,0,0,0
6392,warga jkt minta pak tdk melantik anies sandi krn sdh jelas mrk terlibat dlm lingkaran saracen politic id,1,0,1,0,0,0,0,0,1,1,0,0
6393,we belong together feat 2ne1 s park bom tahun rilis mv 2008 dan tahun rilis lagu 2006 kuisbigbangmtvn ,0,0,0,0,0,0,0,0,0,0,0,0
6394,debat pertama pilkada jateng di kompas tv jumat 20 april 2018 mantabkan hati pilih calon pemimpin sesuai aspirasi masing masing pilkada jateng becik tur nyenengke ,0,0,0,0,0,0,0,0,0,0,0,0
6395, mas yg komen dilapakmu banyak sekali dari bani xf0 x9f xa6 x87 ,0,0,0,0,0,0,0,0,0,0,0,0
6396, bukan soal itu pak fadli krena bpk wakil rakyat sebenarx mmberikan contoh nnti bpak bilangin bpk jokowi makax susah ekonomi,0,0,0,0,0,0,0,0,0,0,0,0
6397,angry birds the movie akan segera tayang di bulan ini sambil menanti ada beberapa pelengkap untuk si kecil nih ,0,0,0,0,0,0,0,0,0,0,0,0
6398,heh bisa ga tutup congor lo yg bau itu bacot mulu kerjaan lo ,1,1,1,0,0,0,1,0,0,1,0,0
6399,allah swt yang di sembah2 muslim berkoar sombong paling kuasa paling besar paling sakti nyatanya dungu biadab,1,1,0,1,1,0,0,0,0,0,1,0
6400, kasian banget asw ,0,1,0,0,0,0,0,0,0,0,0,0
6401,banyak wna asing ke indonesia karna mau ikut nyoblos ini bukan china 2019gantipresiden 2019gantipresiden 2019gantipresiden,1,0,0,1,0,1,0,0,0,0,1,0
6402,hakim bubarkan kpk ,1,0,0,1,0,0,0,0,1,0,0,1
6403,metro tv sedang sibuk acara belain jokowi tidak otoriter faktanya rakyat yg merasakan kebijakan yg main gunakan perppu semaunya saja ,1,0,0,1,0,0,0,0,1,0,1,0
6404, itu bkn kisahnya dik kisahnya apa yg dia quote bkn bnd yg dibincang kn hentam org agama akk url kalau sampai kata knp org islam blh percaya nabi naik langit ke 7 percaya binatang buroq bulan tbela,0,0,0,0,0,0,0,0,0,0,0,0
6405,seorang pembela ngotot rocky gerung gak salah dia tidak menyebutkan kitab suci agama apa yg dibilang fiksi buat apa kami tersinggung alquran itu kitab suci bukan kitab suci dong kami akan membela alquran sampai mati kamu sudah man,0,0,0,0,0,0,0,0,0,0,0,0
6406,tae ngechord d blkgnya capo wkk ,0,1,0,0,0,0,0,0,0,0,0,0
6407,ccd kalo on disini masih 140 karakter ,0,1,0,0,0,0,0,0,0,0,0,0
6408, kucing i kalau terbuka pintu sikit terus panjat pagar xf0 x9f x99 x84 xf0 x9f x99 x84 belajar dr monyet ke apa ,0,0,0,0,0,0,0,0,0,0,0,0
6409,ini bukan soal budaya saya kira tapi etika dalam berpolitik ,0,0,0,0,0,0,0,0,0,0,0,0
6410,pagi civa feb ui bagi mahasiswa i semester 4 6 feb ui bisa mendaftar untuk mengikuti pelatihan perencanaan karir fakultas ekonomi dan bisnis universitas indonesia registrasikan dirimu dulu untuk mendapat detail informasinya dari cdc feb ui register ,0,0,0,0,0,0,0,0,0,0,0,0
6411,akibat pilek bindeng kuping berasa budek xf0 x9f x98 x91 ,0,0,0,0,0,0,0,0,0,0,0,0
6412,contoh kelakuan iblis kafir ketika tersandung kasus dia berpeci seolah olah seorang muslim pelakunya padahal kafir kristen begitu cara mereka merusak islam sehingga muncul stigma negatif terhadap islam di bantu media yang semakin kurang ajar ,1,1,0,1,1,0,0,0,0,0,1,0
